ID,NAME,
1306802,精灵鼠小弟2,
2282449,魔法奇幻秀,
3217894,龙纹身的女孩,
21334420,死在西部的一百万种方式,
1306785,极地特快,
1300246,我老婆未满十八岁,
4074158,商标的世界,
25855951,贝利叶一家,
3874981,全城戒备,
4924694,自杀专卖店,
1307319,醉拳2,
26844922,杰出公民,
1428051,夺宝奇兵4,
10438691,副作用,
3604148,小丑回魂,
1299120,A计划续集,
1963070,松鼠，坚果和时间机器,
1937257,微不足道,
10487226,圣殇,
25858758,侠盗联盟,
1299550,行运一条龙,
25727048,福尔摩斯先生,
3660428,金色梦乡,
24698878,落魄大厨,
1302271,的士速递2,
1296693,醉拳,
2968813,生人勿进,
26322774,纯洁心灵·逐梦演艺圈,
1788392,夜·上海,
6880590,神探亨特张,
3077680,傻瓜,
1915393,娜娜2,
25958704,超新约全书,
1308927,笑林小子2：新乌龙院,
2072848,明亮的星,
3736691,特工强档,
1968790,福音战士新剧场版：序,
3641108,兔子洞,
26274910,奔跑吧！兄弟,
1307052,托斯卡纳艳阳下,
1917171,硫磺岛的来信,
3268171,电梯里的恶魔,
26653833,生吃,
1431946,南郭先生,
1929497,女男变错身,
6039412,时光尽头的恋人,
26753020,空天猎,
1294461,仙履奇缘,
24695966,杀人漫画,
1297710,天若有情,
1297003,霹雳娇娃2,
10453723,人类清除计划,
3001472,青春爱欲吻,
1309086,女孩梦三十,
1299889,暗恋桃花源,
3168993,求婚大作战特别篇,
6870362,唐顿庄园：2011圣诞特别篇,
1291553,青木瓜之味,
10604893,四大名捕大结局,
1451911,独家新闻,
24325861,会计刺客,
1307781,大城小事,
2160611,恐怖星球,
6886518,柏林,
1305179,大丈夫,
1422106,尖峰时刻3,
1434184,堕落的艺术,
2977957,科洛弗道10号,
1291559,新桥恋人,
26362351,濑户内海,
25831308,露水红颜,
1428055,罪恶之城2,
1308288,我爱你,
7564989,箭士柳白猿,
2225321,地球停转之日,
1308772,环游地球八十天,
25978126,间谍同盟,
25728010,老手,
4735944,龙凤店,
1300894,城南旧事,
26094129,名侦探柯南：业火的向日葵,
3558661,倔强萝卜,
3074307,一半海水一半火焰,
1972701,糊涂侦探,
26220650,雄狮,
1307372,一个字头的诞生,
3586725,金氏漂流记,
1301359,五个扑水的少年,
10546747,法官老爹,
26935251,春宵苦短，少女前进吧！,
6053731,超能失控,
1866424,尼斯湖怪：深水传说,
1300659,空中大灌篮,
4896305,辛亥革命,
1299649,下一站…天后,
1296769,巴尔扎克与小裁缝,
2298282,百万富翁的初恋,
1302769,失忆界女王,
3990500,机器侠,
26020814,胜者即是正义 2014SP,
25700838,人间中毒,
1438093,求爱上上签,
1867332,冒牌天神2,
1308829,笔仙,
1300082,古今大战秦俑情,
26145033,乐高蝙蝠侠大电影,
2123510,深海寻人,
21937450,国际市场,
3392569,早间主播,
1308850,江湖,
24743712,有种你爱我,
1306057,龙的传人,
4301043,传染病,
1294789,第九道门,
5977478,恋恋书中人,
2155676,奇幻精灵事件簿,
3445526,白银帝国,
5993138,王朝的女人·杨贵妃,
1296334,滚滚红尘,
5364987,孤岛惊魂,
2361826,如月疑云,
3405642,宅,
25944714,超脑48小时,
7065161,鸣梁海战,
2133340,年轻的维多利亚,
4934987,意外的幸运签,
4217426,大奥,
1308860,邻家女优,
10792650,女性瘾者：第二部,
1295815,那年夏天，宁静的海,
26596486,名侦探柯南：纯黑的恶梦,
3566709,信号,
1295428,南方公园,
3610676,冬天的骨头,
25837175,谜城,
3335464,交响情人梦 最终乐章 后篇,
4841238,猫屎一号,
6070226,极速蜗牛,
1761854,高三,
6538833,内布拉斯加,
26585014,希特勒回来了,
1291852,弗里达,
5353344,盲证,
5320233,李献计历险记,
1963067,绑架课,
4707585,战国,
4082544,西风烈,
1292341,性、谎言和录像带,
1970437,人狗奇缘,
26611801,一念天堂,
4132407,捕蝇纸,
1861411,好奇害死猫,
10763928,弗兰克,
1299035,绝世宝贝,
1308742,魔幻厨房,
25789352,触不可及,
1297970,蝙蝠侠,
1580620,美人鱼,
2326212,夏天的尾巴,
6869412,嫌疑人X的献身,
3041281,猫头鹰王国：守卫者传奇,
4158027,老妇人与死神,
1305703,一声叹息,
1299365,菊豆,
26591654,地雷区,
6788265,饭局也疯狂,
27027913,忌日快乐,
3805953,不能没有你,
25867546,岳父岳母真难当,
1293515,极度深寒,
6984051,名侦探柯南：第十一名前锋,
2338019,欲盖弄潮,
3335463,交响情人梦 最终乐章 前篇,
1303451,海上花,
26389148,赴汤蹈火,
3815920,恋爱前规则,
1301865,咖喱辣椒,
1302455,宋家皇朝,
3819871,蒂莫西的奇异生活,
1293234,第七封印,
1421278,面子,
1300830,狂蟒之灾,
1292962,黑金,
1779632,真爱无价,
1298204,101忠狗,
3011617,深空失忆,
3114200,如梦,
20473389,坏未来,
3126187,死神的十字路口,
3415993,巨人捕手杰克,
1304726,警察故事续集,
1292625,绿野仙踪,
4326412,吸血鬼猎人林肯,
1689787,回归,
1578669,黑色大丽花,
2269893,食人鱼3D,
5155038,猎头游戏,
1308978,刀锋战士3,
1326038,红气球,
4919019,天际浩劫,
1463872,星之声,
25774051,寄生兽：完结篇,
10467774,孙子从美国来,
25742299,暴疯语,
3569969,孩子们都很好,
2149804,死神的精度,
1306334,行运超人,
1305034,红樱桃,
2997155,风云2,
1306911,战栗空间,
2229427,出埃及记,
25792690,反贪风暴,
1464368,消失的松果,
6985986,驯龙高手番外篇：龙的礼物,
1461964,小兵张嘎,
4888853,商海通牒,
3927750,两男变错身,
1306130,爱情麻辣烫,
1309047,粉红豹,
4917698,硬汉2：奉陪到底,
3836070,孤独的幸存者,
1301630,惊声尖叫,
26598021,航海王之黄金城,
1305582,超级学校霸王,
1388196,绝种好男人,
6839145,铁线虫入侵,
5503303,超级八,
1308892,新世纪福音战士剧场版：Air/真心为你,
2054070,老师的恩惠,
26662345,神战：权力之眼,
1293174,007之黑日危机,
3558640,无处可逃,
5681006,香蕉,
1305183,神奇燕尾服,
10773239,小男孩,
3082452,狼牙,
2158222,歪小子斯科特对抗全世界,
1758487,惊变28周,
25704588,不求上进的玉子,
1482107,怪兽屋,
26352462,老笠,
2131669,泰山归来：险战丛林,
1298252,胜者为王,
25899379,请叫我英雄,
1440855,第一滴血4,
1302061,德州巴黎,
1464540,地雷战,
1299292,八美图,
1306799,恋战冲绳,
3992381,不可饶恕,
1296359,我恨你的十件事,
1293142,新上海滩,
1727557,父子,
1300044,谋杀绿脚趾,
1292396,香港制造,
1438689,美丽的大脚,
22266320,深海浩劫,
2080007,金刚不坏,
2148619,离开雷锋的日子,
2326215,沉睡的青春,
1305071,猫狗大战,
2138299,摇滚黑帮,
3017655,姐弟恋,
24839498,热血青春,
1296203,警察故事3：超级警察,
6866928,进击的巨人真人版：前篇,
1304091,东方三侠,
3284397,八月：奥色治郡,
1300752,座头市,
5320600,涉外大饭店,
1394424,弓,
3072064,飞鹰艾迪,
1463224,永远的三丁目的夕阳,
1293456,莫里斯,
3205571,艾利之书,
4146512,致命急件,
20274039,名侦探柯南：远海的侦探,
3154003,天佑鲍比,
2252773,末日危途,
4904026,吐司,
2567647,福音战士新剧场版：Q,
1297187,刮痧,
26322809,杜拉拉追婚记,
6905169,我妻子的一切,
1433232,再说一次我爱你,
3053521,二十四城记,
1303535,战场上的快乐圣诞,
25831326,临时同居,
1304648,自梳,
26386034,极寒之城,
3564499,食品公司,
25728590,六福喜事,
1941242,墨水心,
1962508,双子神偷,
1361276,八部半,
3319741,夺命深渊,
1308120,暗战2,
6041194,肚子痛的核电站君,
1761172,幼儿园,
1293071,野草莓,
1299711,大逃杀2：镇魂歌,
5247059,天堂之吻,
1306983,卫斯理之蓝血人,
7152895,听说桐岛要退部,
26752852,水形物语,
1329286,公主复仇记,
2284851,精英部队,
3264229,冥界警局,
3149087,爱情的牙齿,
1482079,别惹蚂蚁,
1308596,我的野蛮女老师,
1769507,沉静如海,
1307807,Office有鬼,
25757187,我不是王毛,
10600271,圣诞玫瑰,
1308979,雷蒙·斯尼奇的不幸历险,
26280710,怪物之子,
1306518,绿芥刑警,
1297715,火星人玩转地球,
5262027,此间的少年,
1292867,快餐车,
1972732,嗜血破晓,
1308005,周渔的火车,
3420455,大电影2.0：两个傻瓜的荒唐事,
26760160,破·局,
11499033,功夫小蝇,
3236520,香奈儿,
26220717,危机13小时,
26313740,玩命直播,
1900840,想飞的钢琴少年,
3819939,极恶非道,
1302673,人鱼传说,
1305735,曼哈顿女佣,
1308156,的士速递3,
3148089,300勇士：帝国崛起,
3749974,皮囊之下,
2310144,七龙珠,
6101834,与时尚同居,
1305248,来自地狱,
1997681,心急吃不了热豆腐,
5262339,天才捕手,
26289126,坏蛋必须死,
25845910,小门神,
1296102,绝地战警,
3073875,鱼缸,
1291878,不良教育,
1292206,地下,
24470523,魔力月光,
4830911,街角洋果子店,
3173528,2008年第29届北京奥运会开幕式,
21327512,卧虎藏龙：青冥宝剑,
3066083,黑暗侵袭2,
5044739,奋斗,
1394825,11:14,
1309053,格林兄弟,
6080840,回家的路,
1300802,玛戈王后,
6811422,变节：潜罪犯,
1308991,神勇奶爸,
26323031,五十度黑,
1296026,见鬼,
3089571,总统杀局,
26857793,原谅他77次,
1300678,没事偷着乐,
26263443,恋爱中的城市,
3892449,熊猫大侠,
4118060,B+侦探,
1296242,巴黎圣母院,
3008712,汉娜·蒙塔娜：电影版,
25853073,近距离恋爱,
1422909,新抢钱夫妻,
1307681,榴莲飘飘,
1306610,蝎子王,
26411201,追捕野蛮人,
26307755,季春奶奶,
1872272,美国田园下的罪恶,
1293973,爱德华大夫,
1929443,的士速递4,
25870236,可爱的你,
1296272,跛豪,
25862354,局内人,
1308987,拜见岳父大人2,
6875863,恐龙当家,
6758119,哈利·波特系列的50个精彩瞬间,
4946963,光棍儿,
1473795,海神号,
26433966,黑处有什么,
1929461,只要在一起,
3011550,灵动：鬼影实录,
1295629,杀手阿一,
25834945,雏妓,
1304609,东宫西宫,
2139766,暖春,
1418187,忍者神龟,
1917577,明明,
1302050,广岛之恋,
11601131,家园防线,
3002819,花花型警,
3629232,带我去远方,
1308567,失乐园,
25811357,冲锋车,
1303031,教室别恋,
1308162,女人四十,
3072889,龙虎少年队,
4014405,狂暴飞车,
3014957,一触即发,
11540651,许三观,
1308837,亚瑟王,
3103418,囚室211,
1428054,惊声尖笑4,
1428178,丛林大反攻,
3078514,特别响，非常近,
1309297,神经侠侣,
1308207,惊声尖笑2,
4301278,特工争风,
25900819,斯诺登,
10487568,蜂鸟特攻,
7051357,魁拔之大战元泱界,
1303674,干柴烈火,
25835285,男与女,
1291563,十分钟年华老去：小号篇,
1946776,异能,
1308834,古宅心慌慌,
1947114,跟踪,
1302054,金枝玉叶2,
2368587,丑陋的真相,
6717574,SPEC：翔,
6221409,河东狮吼2,
1949321,布鲁克斯先生,
26352445,反贪风暴2,
1455849,鬼来电,
3000078,舞出我人生3,
6875647,帕克,
4023725,夏天协奏曲,
2028650,大战外星人,
1968438,穿越大吉岭,
2027899,12怒汉：大审判,
5924362,与犯罪的战争：坏家伙的全盛时代,
3002820,神枪手,
25880244,一路惊喜,
1307345,古惑仔情义篇之洪兴十三妹,
3596513,天水围的夜与雾,
24845115,浪客剑心：京都大火篇,
3529375,厉鬼将映,
1305201,黄飞鸿之铁鸡斗蜈蚣,
1907465,在路上,
1308745,玉观音,
25790749,最完美的离婚 2014特别篇,
2257759,九,
10733558,想爱就爱2,
1855131,东京塔,
2034997,故园风雨后,
1307371,开心鬼,
1292338,祖与占,
4173583,唐伯虎点秋香2之四大才子,
26020796,家族之苦,
1431716,曹冲称象,
5446226,恋爱恐慌症,
1395080,借着雨点说爱你,
1297271,圣女贞德,
1297644,茜茜公主3,
1293171,入侵脑细胞,
1364764,精武家庭,
25767747,故事的故事,
1307897,回忆三部曲,
2131640,亲爱的朋友,
26607739,极限挑战之皇家宝藏,
2059225,左右,
1918224,曼谷杀手,
1306733,新精武门1991,
1308252,江湖告急,
21937438,抓住那个家伙,
1295344,喋血街头,
4844903,家庭作业,
4892642,失物招领,
26140405,爱的成人式,
26602933,绑架者,
2361386,堕入地狱,
1295746,黑侠,
3033085,率性而活,
3914513,马戏之王,
1474405,难以忽视的真相,
1309029,爱神,
3150346,考死：血之期中考试,
1316506,情人结,
3401409,好雨时节,
1308130,少女小渔,
1294929,蝙蝠侠归来,
4301662,太空一号,
1394163,呆佬拜寿,
5319819,车手,
25794302,分歧者3：忠诚世界,
1792917,贝奥武夫,
1304337,台北晚九朝五,
1301173,特工佳丽,
1302705,天地英雄,
26527993,哆啦A梦：新·大雄的日本诞生,
1309200,绝密飞行,
5996409,东京家族,
1300572,童年往事,
1853770,密阳,
19973312,唐顿庄园：2012圣诞特别篇,
1950198,一夜大肚,
2054932,虐童疑云,
1308743,鬼马狂想曲,
4300525,待业青年,
3387483,特警判官,
1308866,安娜与武林,
1291831,灿烂人生,
1994879,热带惊雷,
26644002,傲娇与偏见,
1292843,黄飞鸿之西域雄狮,
1295106,鼠胆龙威,
1937400,美国派(番外篇)5：裸奔,
6877703,乔布斯,
2083735,庞贝末日,
6973460,冰封：重生之门,
26270517,愚人节,
5346468,生化危机：诅咒,
26445216,军舰岛,
25775571,人类清除计划2：无政府状态,
1299048,特警新人类,
2002683,迷幻公园,
1299923,喜福会,
1470614,小杰克的攻击,
1297418,麻将,
5265471,唯爱永生,
11594933,一座城池,
5036969,誓约,
1917638,阿凡提的故事之种金子,
1308086,昨天,
1788940,扶桑花女孩,
5256418,极速天使,
1419934,空中危机,
25872311,当怪物来敲门,
26088403,检察官外传,
26662192,王牌逗王牌,
1301861,惊声尖笑3,
1431719,渔童,
1297598,露西亚的情人,
1307210,失眠症,
20514871,幽冥,
2157504,百万元与苦虫女,
1361254,摇摆少女,
1866131,铁三角,
3304014,追影,
25782633,名侦探柯南：异次元的狙击手,
1303917,阴阳师,
6982609,冰河世纪：猛犸象的圣诞,
6518638,艾特熊和赛娜鼠,
1300029,王尔德,
1892848,玩命记忆,
1783462,奇幻人生,
24325815,幻体：续命游戏,
1422089,外出,
11615927,银魂完结篇：直到永远的万事屋,
1305926,炮制女朋友,
1308499,女高怪谈3：狐狸阶梯,
3073648,坏中尉,
26798437,深夜食堂2,
3626364,快乐的大脚2,
1470591,顽皮跳跳灯,
2263112,C+侦探,
1323746,小城之春,
10508876,邻居,
26322928,鬼乡,
26684564,关灯后,
3775167,铁血精英,
1824414,幸运查克,
1292285,微观世界,
1298213,北京乐与路,
2343491,美国派(番外篇)6：兄弟会,
25834735,神奇队长,
10760030,绝美之城,
5377640,爱疯了,
4319445,人狼大战,
3534824,空气人偶,
1389924,青之炎,
10796594,脑男,
1299510,死亡实验,
3284396,远距离爱情,
2133337,斯图尔特：倒带人生,
2294565,拉贝日记,
3546035,高考1977,
6873331,八星抱喜,
1297248,五亿探长雷洛传1：雷老虎,
3785918,污垢,
4051608,刀见笑,
1294693,荆轲刺秦王,
4832288,奇迹,
4290704,月代头布丁,
5996799,忠烈杨家将,
3074303,停车,
1300551,天地玄黄,
2325873,第七子：降魔之战,
25839662,45周年,
3718665,诈欺游戏 电影版,
26762709,最终幻想15：王者之剑,
1394268,野蛮师姐,
3212106,精舞门,
26820836,八月,
1296223,伊丽莎白,
1308480,那时花开,
1309011,机器人历险记,
3291178,便所爱情故事,
10736586,在一起,
5446197,铁拳,
7065417,天降美食2,
1966460,图雅的婚事,
6874441,魔女嘉莉,
6539385,我是杀人犯,
21941770,赏金猎人,
26757373,捉迷藏,
2038365,十三棵泡桐,
4180445,双宝斗恶魔,
1293466,罗丹的情人,
1940094,我们的幸福时光,
26266892,红鳉鱼,
1461985,闪闪的红星,
24718797,玩命速递：重启之战,
1305456,不忠,
3148068,天使的性,
1296569,我的老婆是大佬,
21815004,花容月貌,
26147706,花与爱丽丝杀人事件,
5157137,勇者行动,
25858604,普罗旺斯的夏天,
2130163,别惹佐汉,
6957293,完美音调,
26279124,新哥斯拉,
23856234,摩登年代,
25884822,宇宙快递,
4086853,忧郁症,
1307545,向左爱·向右爱,
4275502,我的美女老板,
1297036,红玫瑰白玫瑰,
6957273,大武当之天地密码,
10439235,创可贴,
1305067,宇宙追缉令,
4016948,黑洞,
20515071,飞虎出征,
1308543,爱的捆绑,
4166487,肩上蝶,
1296153,八毫米,
1297866,上海正午,
2978951,我叫刘跃进,
3217142,通灵神探,
25907029,宝贝老板,
1298962,一条安达鲁狗,
3447591,保持爱你,
1482090,刑房,
2251569,男孩A,
3213233,坏老师,
1440283,霹雳贝贝,
3586471,爱久弥新,
5366708,巴黎宝贝,
1294519,蝙蝠侠与罗宾,
4014396,神奇四侠2015,
2133422,乘客,
23424586,猩红山峰,
26299410,梦想合伙人,
1307547,星际宝贝,
2355582,尽情游戏,
1428580,阿凡提的故事之卖树荫,
1422950,豺狼计划,
1307649,女魔头,
1297110,睡美人,
1292352,几近成名,
5364952,世上最美的离别,
1498811,感谢你抽烟,
4122701,鬼乱5,
3671986,魔法保姆麦克菲2,
25881888,无理之人,
24163542,放手爱,
2988103,欢迎来北方,
25762566,道熙呀,
1296169,全职杀手,
4718352,昼与夜,
1293147,辣手神探,
1914787,丑闻笔记,
3737283,隋朝来客,
20505641,蓝雨伞之恋,
1295933,僵尸先生,
5977789,音为爱,
2277841,兄弟,
4817024,宠物情人,
25778483,消失的凶手,
1578502,异形大战铁血战士2,
2970087,生化危机：恶化,
2278017,兄弟,
1949320,我盛大的同志婚礼,
3025666,剩女也疯狂,
2062677,罗宾汉,
26351867,六弄咖啡馆,
1304469,半支烟,
1479377,保持缄默,
2998439,我们所知道的生活,
2301242,时空罪恶,
1431713,东郭先生,
2117844,某个旅人的日记,
1293785,阿波罗13号,
19955828,穿裘皮的维纳斯,
1294252,雾中风景,
1305804,小姐好辣,
26426026,七十七天,
1302770,阿基拉,
26677495,帕特森,
10456963,天生爱情狂,
26341750,陀地驱魔人,
1806543,这就是英格兰,
10791575,猎神：冬日之战,
1864290,我要成名,
1300377,群尸玩过界,
4913222,大话天仙,
3025673,从今以后,
4320236,杀手欧阳盆栽,
2464346,白丝带,
4202326,近在咫尺的爱恋,
24872023,贵族大盗,
1875313,梦想照进现实,
4824223,日照重庆,
3562662,前路漫漫,
2999500,七天,
2129042,微光城市,
1293759,英雄本色3：夕阳之歌,
26711487,决战食神,
1293019,海滩,
1434257,美国派(番外篇)4：集体露营,
2335122,真相至上,
1307363,十日拍拖手册,
1431714,小鲤鱼跳龙门,
1294433,秋刀鱼之味,
1308746,恋爱中的宝贝,
6755346,妙笔生花,
3078384,狂野目标,
3893805,老雷斯的故事,
3012032,名扬四海,
7062596,长江图,
25824741,男人不可以穷,
1507151,游侠,
6041222,桃花期,
5968834,摩天楼,
6383498,魔力麦克,
2027925,六号出口,
4237863,一场风花雪月的事,
3074676,七音符,
1294588,御法度,
1308034,黑白森林,
1473297,四角关系,
1298297,莉琪的异想世界,
1307678,墨西哥往事,
1431951,人参娃娃,
1306870,猛龙过江,
1422889,长恨歌,
6717573,SPEC：天,
2265778,重生男人,
1308129,赌侠大战拉斯维加斯,
1308797,救命,
1308616,猪扒大联盟,
4860078,无间道(正序版),
20277433,焦点,
5501711,我的见鬼女友,
26966580,妖铃铃,
2213119,不要回头,
19967839,意外的恋爱时光,
3811342,Laughing Gor之变节,
25882861,危楼愚夫,
1292900,摇啊摇，摇到外婆桥,
24743728,夜孔雀,
1353745,精疲力尽,
1866462,恶魔的艺术2：邪降,
1455442,新世纪福音战士剧场版：死与新生,
1756361,喜欢你,
26215216,将来的事,
2381810,伯纳德行动,
3292949,白宫管家,
1437339,篱笆墙外,
1900848,末代独裁,
4122194,银魂剧场版：新译红樱篇,
24845116,浪客剑心：传说的完结篇,
1310170,红字,
3238087,玩命追踪,
25774126,爷们儿些,
1883701,解放军在巴黎,
25703430,金鸡SSS,
3338879,更好的世界,
10453731,杀死汝爱,
1950192,深度谜案,
11527487,弗兰西丝·哈,
2038379,刺杀据点,
6837235,妈妈,
10508901,匹夫,
2078989,四月三周两天,
3436615,章鱼的爱情,
3111650,红河,
11598669,宵禁,
19961072,盛夏的方程式,
10877413,老千2：神之手,
26354526,睡在我上铺的兄弟,
1401604,狮子王3,
3552301,爱到底,
1424218,锅盖头,
25789402,侠探杰克：永不回头,
1765127,植物学家的中国女孩,
1900180,泪光闪闪,
1305217,鬼马小精灵,
3212398,超能敢死队,
1308912,力王,
1299436,风柜来的人,
6971017,亲家过年,
6722888,醉后一夜,
21348876,偷书贼,
25763555,废柴特工,
11808948,海绵宝宝,
2045259,男才女貌,
3750104,朝圣之路,
2059310,太坏了,
1923474,黄石的孩子,
4134631,叶问前传,
26356789,心房客,
1300070,赌侠1999,
1588945,93航班,
3431336,罗马的房子,
1401135,文森特,
1431960,咕咚来了,
25917787,耐撕侦探,
6845529,有希望的男人,
1899601,蜜蜂总动员,
25750820,宠物,
4901335,暮色大电影,
1298603,望夫成龙,
1299502,霹雳火,
2132430,如何众叛亲离,
3563200,长大成人,
3564315,生人勿进(美版),
2988163,江山美人,
1424334,洞,
3136488,大搜查之女,
10563780,观相,
1307755,恋爱写真,
26766760,与君相恋100次,
3131599,惊天战神,
4885995,了不起的亡灵,
2124708,形影不离,
1293564,木兰花,
3562827,制造伍德斯托克音乐节,
1300505,鹬蚌相争,
1307490,秘书,
26326395,真实魔鬼游戏,
1302355,亲爱的，我把孩子缩小了,
3862627,扑克王,
7065187,不惧风暴,
1298043,巴顿·芬克,
7015714,南国野兽,
10548265,坚不可摧,
1401962,刀,
3007825,怎样都行,
4204586,恐怖玩具屋,
3156117,汉娜,
1302930,老人与海,
2130121,绑架,
2131649,绿区,
2091015,谎言之躯,
1303910,天降奇兵,
1309035,战鸽总动员,
1301982,刀剑笑,
2137298,校园兔女郎,
4903614,真幌站前多田便利屋,
1718162,人鱼朵朵,
3796613,与玛格丽特的午后,
3023155,鬼宿舍,
3834175,很想和你在一起,
5151892,劫案迷云,
10604087,控制,
1298976,铁血战士,
3183490,约会之夜,
6714088,变身男女,
1302242,特务迷城,
26419637,误杀瞒天记,
2157507,魔幻时刻,
1303036,暴雨将至,
1309124,王子与我,
26564988,所以……和黑粉结婚了,
25955872,美味盛宴,
3148571,内衣少女,
26374205,逗鸟外传：萌宝满天飞,
1433678,龙骑士,
1443650,天使A,
2354897,空之境界 第一章 俯瞰风景,
1470603,跳跳羊,
1306031,天才一族,
1294300,曼哈顿,
1464548,阿司匹林,
1780168,诡丝,
1308774,华氏911,
1304536,绝色神偷,
3071461,鼠来宝：明星俱乐部,
1300186,春逝,
1431755,粉红色高跟鞋,
3070319,爱很复杂,
24723061,魁拔Ⅲ战神崛起,
1307186,飞鹰,
10546666,龙虎少年队2,
21263664,燃情主厨,
3699737,新铁血战士,
25794230,吸血鬼生活,
1418270,本能2,
2133293,高楼大劫案,
26898747,父子雄兵,
3356338,喜羊羊与灰太狼之牛气冲天,
1308950,亚历山大大帝,
1292339,十七岁的天空,
1302786,天脉传奇,
1850797,方糖,
1465415,撕裂人,
1793922,我不在那儿,
2132736,新乌龙女校,
26910059,我在故宫修文物,
3280079,剑蝶,
1394626,寻找周杰伦,
3263814,森林战士,
26344688,同级生,
1431945,老狼请客,
25778488,宅女侦探桂香,
25802407,功之怒,
6870493,蓝精灵2,
2042593,初雪,
1389982,实尾岛,
6024430,周末时光,
6721670,秦时明月之龙腾万里,
1292541,光猪六壮士,
2027923,第一诫,
26951951,小戏骨：红楼梦之刘姥姥进大观园,
20472857,百星酒店,
10562986,宿敌,
3574495,天国的邮递员,
1788431,日本沉没,
6843843,锈与骨,
1306663,朋友,
26389331,阿修罗,
3447595,爱得起,
26754513,人生密密缝,
23025359,绝世高手,
3074482,死亡医生,
2027945,每个人都有他自己的电影,
3562446,东风雨,
1295547,一个好人,
6873905,成长边缘,
1307812,双旗镇刀客,
1771061,不再沉默,
1307488,三更,
25857966,鲛珠传,
1304811,关于一个男孩,
26808466,提着心吊着胆,
25894885,舌尖上的新年,
1296897,大富之家,
1291863,追捕,
3269018,说来有点可笑,
1298389,猛鬼街,
25862355,二十,
24756984,前进，达瓦里希,
1419935,四十岁的老处男,
1294165,我为玛丽狂,
1946877,后窗惊魂,
3892235,火星没事,
1466910,搭讪的法则,
4824982,杨门女将之军令如山,
20441632,爱，简单,
1308672,恋之风景,
6959152,诺亚方舟：创世之旅,
1305257,金鸡2,
1307679,不夜城,
3302627,复仇,
19973780,菲洛梅娜,
3194312,情非得已之生存之道,
2353665,这不是斯巴达,
2078398,听见天堂,
1853752,机器人之恋,
1292277,偷香,
1741703,夺命手术,
20279443,恋爱的温度,
1478063,世贸中心,
1307311,超胆侠,
23163938,追爱大布局,
1299782,非常突然,
6128922,警戒结束,
1303693,防弹武僧,
1326208,一线声机,
2028661,驱魔者,
1417753,舞女纯情,
4074292,凉宫春日的消失,
21350559,盒子怪,
1863102,圆明园,
1941283,南京,
1469984,翡翠森林：狼与羊,
5977838,高海拔之恋Ⅱ,
10563779,嫌疑人,
1308784,狂蟒之灾2,
25753326,巴霍巴利王(上)：开端,
2352630,谍海风云,
2028659,狐狸与我,
1308713,拳霸,
1461403,茶馆,
26279166,鸭王,
1306213,初恋的回忆,
7051294,花漾,
2058735,超级女特工,
2004613,季节变幻,
2147872,德古拉元年,
1306133,呖咕呖咕新年财,
4843641,嘻游记,
1307449,六楼后座,
1308685,烟花,
2976072,东京少年,
2272222,耳朵大有福,
1302193,改编剧本,
5294344,出轨的女人,
1291576,蒸汽男孩,
1294315,捆着我，绑着我,
3743049,潜水艇,
6041817,我们的存在(上),
25880986,食梦者,
4109909,初学者,
3071517,蕾蒙娜和姐姐,
3582229,麦田,
2230905,阳光清洗,
1422081,美人草,
1427789,假发,
1294991,精武门,
1470602,大眼仔的新车,
4301285,藏身之所,
3157583,宙斯之子：赫拉克勒斯,
2252778,夜魔,
3144512,同心难改,
3172300,香奈儿秘密情史,
1394520,B型男友,
3011022,狐狸猎手,
1998649,名侦探柯南 真人版 Ⅰ,
1401526,摄氏零度·春光再现,
4842877,蓝色骨头,
26236632,三十二,
3612790,鲁邦三世VS名侦探柯南,
3101985,灰姑娘之舞动奇迹,
10537949,恶之教典,
3227266,我的唐朝兄弟,
5258017,神探夏洛克(试播集),
3504940,挽歌,
1309049,四眼天鸡,
1293643,蝴蝶君,
6015756,野蛮人罗纳尔,
1292719,大路,
4117302,倾国之恋,
1306098,友情岁月山鸡故事,
1457319,一石二鸟,
20395646,越来越好之村晚,
1301876,阿虎,
5313367,红领巾侠,
4126925,圣杯神器：骸骨之城,
2301706,天地逃生,
1307187,情归阿拉巴马,
1476973,超市夜未眠(短片),
1303145,薄荷糖,
1291872,苔丝,
4830236,冰冷热带鱼,
10463991,私奔B计划,
1296538,小飞侠,
1293381,M就是凶手,
1304560,二子开店,
1419953,逃之夭夭,
10546762,魔法黑森林,
4135443,恶人,
11611021,在这世界的角落,
4851900,寻找金钟旭,
3794489,名侦探柯南OVA9：十年后的陌生人,
1297894,处女之死,
10456894,盟军夺宝队,
2377539,暗夜恐惧,
1296177,樱桃的滋味,
10539139,HOLD住爱,
1292585,边缘日记,
26351526,幸运是我,
1295638,永远的蝙蝠侠,
1303871,我和爸爸,
1296703,楢山节考,
26707472,明日的我与昨日的你约会,
1457191,分手男女,
3135483,严肃的男人,
4935242,焦土之城,
24749076,入学考试,
1302874,风月,
1299265,我唾弃你的坟墓,
2363919,最后的风之子,
1306011,最佳拍档,
1309087,世界,
24696982,I型起源,
1292449,惊世狂花,
6425116,倭寇的踪迹,
1299809,玩偶,
4016551,强迫症患者的血腥臆想,
2042617,13骇人游戏,
3071471,热浴盆时光机,
5912977,爱，不爱,
1397550,我是你爸爸,
4206477,窗台上的男人,
1307922,九龙冰室,
1477916,心理游戏,
